"EventID","ActionID","SoundID","SourceID","WEM","StreamType","SizeKB","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket"
"3476673361","883554388","25112106","405488693","405488693.wem","1","44,38","5,442","66","Custom Vorbis","32000 Hz","1","05-10s"
"3478230970","636402901","116588105","731766908","731766908.wem","1","6,04","0,508","95","Custom Vorbis","32000 Hz","1","00-01s"
"3478448924","526545197","428696480","842744467","842744467.wem","1","15,19","1,694","73","Custom Vorbis","32000 Hz","1","01-02s"
"3482353277","729633226","410663328","681273938","681273938.wem","1","36,75","4,403","68","Custom Vorbis","32000 Hz","1","03-05s"
"3482841388","984677752","400468789","216677552","216677552.wem","1","30,74","4,235","59","Custom Vorbis","32000 Hz","1","03-05s"
"3489971100","861365488","234654256","529146015","529146015.wem","1","23,43","2,253","84","Custom Vorbis","32000 Hz","1","02-03s"
"3492277858","763302358","482154530","802166597","802166597.wem","2","16,21","2,056","64","Custom Vorbis","32000 Hz","1","02-03s"
"3495008557","843074105","433476590","400720740","400720740.wem","1","6,77","0,579","94","Custom Vorbis","32000 Hz","1","00-01s"
"3506695771","506804299","536241889","429842192","429842192.wem","1","65,69","7,547","71","Custom Vorbis","32000 Hz","1","05-10s"
"3506748687","825136468","542135117","857517261","857517261.wem","1","16","1,484","87","Custom Vorbis","32000 Hz","1","01-02s"
"3513521233","1037899952","55143284","264889363","264889363.wem","1","11,82","1,399","68","Custom Vorbis","32000 Hz","1","01-02s"
"3515495150","821128532","614086089","1046561200","1046561200.wem","1","16,08","1,895","69","Custom Vorbis","32000 Hz","1","01-02s"
"3517136529","23907833","43161025","1071813657","1071813657.wem","1","21,06","2,477","69","Custom Vorbis","32000 Hz","1","02-03s"
"3523526370","411611558","916679059","315933206","315933206.wem","1","9,88","0,966","82","Custom Vorbis","32000 Hz","1","00-01s"
"3528293971","100767144","249691142","117772031","117772031.wem","1","17,69","2,005","71","Custom Vorbis","32000 Hz","1","02-03s"
"3529572942","596069772","616264213","253212335","253212335.wem","2","9,62","1,101","70","Custom Vorbis","32000 Hz","1","01-02s"
"3529995645","308976180","363460359","789342652","789342652.wem","1","17,08","1,955","71","Custom Vorbis","32000 Hz","1","01-02s"
"3536453190","299601734","1008324200","946187242","946187242.wem","1","13,34","1,568","69","Custom Vorbis","32000 Hz","1","01-02s"
"3540303957","141002095","434980305","834123639","834123639.wem","1","11,56","1,213","77","Custom Vorbis","32000 Hz","1","01-02s"
"3543190865","33263017","229232438","900193839","900193839.wem","1","6,92","0,833","67","Custom Vorbis","32000 Hz","1","00-01s"
"3543770398","1009862860","334158153","897844617","897844617.wem","1","8,51","0,901","76","Custom Vorbis","32000 Hz","1","00-01s"
"3545369453","621163132","769807682","636894117","636894117.wem","1","3,13","0,275","90","Custom Vorbis","32000 Hz","1","00-01s"
"3550161132","277899670","740693975","449583122","449583122.wem","1","45,26","5,348","69","Custom Vorbis","32000 Hz","1","05-10s"
"3551984309","78192260","855550521","840654523","840654523.wem","1","29,34","3,039","78","Custom Vorbis","32000 Hz","1","03-05s"
"3559160032","968611272","697892629","771764595","771764595.wem","1","70,37","8,186","70","Custom Vorbis","32000 Hz","1","05-10s"
"3562805937","209361308","401021872","83349338","83349338.wem","1","41,2","4,883","68","Custom Vorbis","32000 Hz","1","03-05s"
"3569155239","961165312","233041791","366957376","366957376.wem","1","43,71","5,332","67","Custom Vorbis","32000 Hz","1","05-10s"
"3569963574","1001120948","430729684","111168223","111168223.wem","1","7,61","0,833","73","Custom Vorbis","32000 Hz","1","00-01s"
"3574820932","441572062","359274625","120369165","120369165.wem","1","10,87","1,388","63","Custom Vorbis","32000 Hz","1","01-02s"
"3575253992","719296781","426516721","252188113","252188113.wem","1","52,74","6,247","69","Custom Vorbis","32000 Hz","1","05-10s"
"3581257700","783783444","505152437","921173421","921173421.wem","1","8,22","0,931","71","Custom Vorbis","32000 Hz","1","00-01s"
"3586116088","828004921","892165785","415979427","415979427.wem","1","42,07","4,025","85","Custom Vorbis","32000 Hz","1","03-05s"
"3590473986","821695112","678407609","465528367","465528367.wem","1","50,62","5,707","72","Custom Vorbis","32000 Hz","1","05-10s"
"3595682514","69768974","759177831","884549210","884549210.wem","1","74,68","8,642","70","Custom Vorbis","32000 Hz","1","05-10s"
"3606265539","351589402","676998605","750068795","750068795.wem","1","49,07","5,921","67","Custom Vorbis","32000 Hz","1","05-10s"
"3607937231","32961106","457127826","680844896","680844896.wem","1","14,23","1,79","64","Custom Vorbis","32000 Hz","1","01-02s"
"3608137028","574004546","852207460","958401130","958401130.wem","1","17,12","1,778","78","Custom Vorbis","32000 Hz","1","01-02s"
"3615379023","350226134","32540565","566110703","566110703.wem","1","13,04","1,614","65","Custom Vorbis","32000 Hz","1","01-02s"
"3628366633","550507698","92514553","148095223","148095223.wem","1","27,21","3,48","63","Custom Vorbis","32000 Hz","1","03-05s"
"3632571986","814576078","297975133","606911486","606911486.wem","1","36,55","4,268","69","Custom Vorbis","32000 Hz","1","03-05s"
"3642407344","436955453","769066881","577440984","577440984.wem","1","17,32","1,924","73","Custom Vorbis","32000 Hz","1","01-02s"
"3653153386","1002636204","383659468","545435231","545435231.wem","1","33,17","3,893","69","Custom Vorbis","32000 Hz","1","03-05s"
"3658228876","1000099591","552113282","506104412","506104412.wem","1","61,5","7,435","67","Custom Vorbis","32000 Hz","1","05-10s"
"3663766269","473154646","772868642","466008262","466008262.wem","1","22,14","2,599","69","Custom Vorbis","32000 Hz","1","02-03s"
"3668016913","528110645","361289234","490282974","490282974.wem","1","40,52","4,881","67","Custom Vorbis","32000 Hz","1","03-05s"
"3674106912","874241281","111133726","883984475","883984475.wem","1","80,85","9,791","67","Custom Vorbis","32000 Hz","1","05-10s"
"3675640674","316817249","1021213910","776471683","776471683.wem","1","31,45","3,773","68","Custom Vorbis","32000 Hz","1","03-05s"
"3685996630","254178215","933665394","446263000","446263000.wem","1","34,06","3,904","71","Custom Vorbis","32000 Hz","1","03-05s"
"3688101281","285689078","1006185381","136987909","136987909.wem","2","11,58","1,536","61","Custom Vorbis","32000 Hz","1","01-02s"
"3688952314","919247701","308627977","248157971","248157971.wem","1","10","1,211","67","Custom Vorbis","32000 Hz","1","01-02s"
"3692828438","225415406","641124123","736682789","736682789.wem","1","52,87","6,332","68","Custom Vorbis","32000 Hz","1","05-10s"
"3700075934","727846445","356083530","170699724","170699724.wem","1","281,96","28,824","80","Custom Vorbis","32000 Hz","1","20-30s"
"3706754220","286979558","1032607273","195537923","195537923.wem","1","12,84","1,584","65","Custom Vorbis","32000 Hz","1","01-02s"
"3713637175","702267632","404670054","833742253","833742253.wem","2","7,27","0,834","70","Custom Vorbis","32000 Hz","1","00-01s"
"3716023168","134491677","284285436","620304233","620304233.wem","1","45,1","4,962","74","Custom Vorbis","32000 Hz","1","03-05s"
"3722097342","1058195344","488326372","475355609","475355609.wem","1","41,75","4,983","68","Custom Vorbis","32000 Hz","1","03-05s"
"3723090864","198739567","597396105","134051271","134051271.wem","1","28,91","3,425","68","Custom Vorbis","32000 Hz","1","03-05s"
"3724663601","61281214","147162150","187117794","187117794.wem","1","50,76","6,078","68","Custom Vorbis","32000 Hz","1","05-10s"
"3728268265","828963377","856388464","291791478","291791478.wem","1","28,78","3,39","69","Custom Vorbis","32000 Hz","1","03-05s"
"3730594256","887528416","95758901","647942636","647942636.wem","2","13,19","1,602","67","Custom Vorbis","32000 Hz","1","01-02s"
"3731075189","1056469811","122595610","948839576","948839576.wem","1","10,65","1,229","70","Custom Vorbis","32000 Hz","1","01-02s"
"3731149831","802259581","660949017","919924785","919924785.wem","1","18,29","2,15","69","Custom Vorbis","32000 Hz","1","02-03s"
"3734191343","716363581","751633344","607237120","607237120.wem","1","45,01","5,079","72","Custom Vorbis","32000 Hz","1","05-10s"
"3743646576","80190433","204338224","621923253","621923253.wem","1","24,47","2,905","68","Custom Vorbis","32000 Hz","1","02-03s"
"3746903343","852505034","715412627","882396025","882396025.wem","1","22,75","2,624","70","Custom Vorbis","32000 Hz","1","02-03s"
"3753047800","662890105","690767395","735720766","735720766.wem","1","48,43","5,267","75","Custom Vorbis","32000 Hz","1","05-10s"
"3755601420","488345522","210575676","565565952","565565952.wem","1","25,01","3,031","67","Custom Vorbis","32000 Hz","1","03-05s"
"3757160600","98505176","721041892","724830889","724830889.wem","1","23,22","2,208","85","Custom Vorbis","32000 Hz","1","02-03s"
"3759483214","111729126","633391133","151932880","151932880.wem","1","17,6","1,963","73","Custom Vorbis","32000 Hz","1","01-02s"
"3765030571","368131148","469991711","39862244","39862244.wem","1","51,14","5,994","69","Custom Vorbis","32000 Hz","1","05-10s"
"3765261802","71364058","321032045","927048682","927048682.wem","1","7,58","0,925","66","Custom Vorbis","32000 Hz","1","00-01s"
"3776281097","411823826","571505455","250104555","250104555.wem","2","9,64","1,192","65","Custom Vorbis","32000 Hz","1","01-02s"
"3777410797","85098204","877020574","1018719994","1018719994.wem","1","12,24","1,412","70","Custom Vorbis","32000 Hz","1","01-02s"
"3781051472","423337684","657569881","722311450","722311450.wem","1","17,9","1,845","79","Custom Vorbis","32000 Hz","1","01-02s"
"3794496906","363802737","1011106676","566090492","566090492.wem","1","12,66","1,551","66","Custom Vorbis","32000 Hz","1","01-02s"
"3795760219","751039707","19140578","417027039","417027039.wem","1","47,72","6,036","64","Custom Vorbis","32000 Hz","1","05-10s"
"3797829059","98869873","852959444","483424404","483424404.wem","1","12,61","1,316","77","Custom Vorbis","32000 Hz","1","01-02s"
"3805600254","608147778","380563849","585322642","585322642.wem","2","5,49","0,667","66","Custom Vorbis","32000 Hz","1","00-01s"
"3807544649","838639429","683865752","643106928","643106928.wem","1","38,32","4,753","65","Custom Vorbis","32000 Hz","1","03-05s"
"3807777601","242859032","299714851","649348424","649348424.wem","1","28,65","3,299","70","Custom Vorbis","32000 Hz","1","03-05s"
"3813146506","505124384","1031940873","2259156","2259156.wem","1","67,96","8,03","69","Custom Vorbis","32000 Hz","1","05-10s"
"3814606774","65863683","763878045","412020070","412020070.wem","1","12,62","1,188","86","Custom Vorbis","32000 Hz","1","01-02s"
"3829729102","113500154","325472263","779318320","779318320.wem","1","42,05","5,211","65","Custom Vorbis","32000 Hz","1","05-10s"
"3831384361","458565309","525553767","518039797","518039797.wem","1","12,98","1,141","92","Custom Vorbis","32000 Hz","1","01-02s"
"3837779660","513841877","106524914","780242106","780242106.wem","1","66,99","7,488","73","Custom Vorbis","32000 Hz","1","05-10s"
"3841807736","37837930","381803477","9381084","9381084.wem","1","15,53","1,525","82","Custom Vorbis","32000 Hz","1","01-02s"
"3847058768","890950815","849567082","530181021","530181021.wem","1","25,45","3,533","58","Custom Vorbis","32000 Hz","1","03-05s"
"3848373260","552108100","504178454","344949174","344949174.wem","1","24,6","2,474","81","Custom Vorbis","32000 Hz","1","02-03s"
"3850325852","663376194","963372051","598109044","598109044.wem","1","25,24","3,392","60","Custom Vorbis","32000 Hz","1","03-05s"
"3850588505","70497771","613357147","882258407","882258407.wem","1","32,16","3,919","67","Custom Vorbis","32000 Hz","1","03-05s"
"3852300566","837731007","918204479","858031971","858031971.wem","1","70,81","8,525","67","Custom Vorbis","32000 Hz","1","05-10s"
"3853064718","29415032","101334184","481209477","481209477.wem","1","33,31","3,837","70","Custom Vorbis","32000 Hz","1","03-05s"
"3854257487","185614825","898105080","221217876","221217876.wem","1","15,33","1,758","70","Custom Vorbis","32000 Hz","1","01-02s"
"3858585323","427967198","378904448","818539637","818539637.wem","1","6,44","0,592","87","Custom Vorbis","32000 Hz","1","00-01s"
"3861856991","741328294","400992865","785139564","785139564.wem","1","25,97","3,079","68","Custom Vorbis","32000 Hz","1","03-05s"
"3863361683","655300175","693240372","509150225","509150225.wem","1","20,64","2,574","65","Custom Vorbis","32000 Hz","1","02-03s"
"3863722012","58308338","802318516","126944838","126944838.wem","1","51,38","5,935","70","Custom Vorbis","32000 Hz","1","05-10s"
"3864939535","808004267","466551888","888043717","888043717.wem","1","18,61","1,769","85","Custom Vorbis","32000 Hz","1","01-02s"
"3868670544","691663341","669634303","1015064643","1015064643.wem","1","12,17","1,35","73","Custom Vorbis","32000 Hz","1","01-02s"
"3871522117","451233556","684624635","458958901","458958901.wem","2","59,96","8,381","58","Custom Vorbis","32000 Hz","1","05-10s"
"3875362910","810660074","274034040","432000320","432000320.wem","1","10,65","0,983","88","Custom Vorbis","32000 Hz","1","00-01s"
"3875676964","597159216","102762371","323978565","323978565.wem","1","16,07","1,785","73","Custom Vorbis","32000 Hz","1","01-02s"
"3876381483","428827628","206341526","270191836","270191836.wem","1","13,58","1,17","94","Custom Vorbis","32000 Hz","1","01-02s"
"3878583011","476955225","674005654","223793026","223793026.wem","1","15,26","1,605","77","Custom Vorbis","32000 Hz","1","01-02s"
"3881717218","629272901","37112038","531535501","531535501.wem","1","17,62","1,77","81","Custom Vorbis","32000 Hz","1","01-02s"
"3883163434","945081688","698875425","843549300","843549300.wem","1","22,62","2,541","72","Custom Vorbis","32000 Hz","1","02-03s"
"3884741516","492810358","324062842","310717457","310717457.wem","1","53,09","6,363","68","Custom Vorbis","32000 Hz","1","05-10s"
"3886353419","767713177","826360276","1019241950","1019241950.wem","1","34,85","4,171","68","Custom Vorbis","32000 Hz","1","03-05s"
"3889328532","418038040","273972783","947703177","947703177.wem","1","28,29","3,327","69","Custom Vorbis","32000 Hz","1","03-05s"
"3890666327","27913819","689469197","260783562","260783562.wem","1","59","7,161","67","Custom Vorbis","32000 Hz","1","05-10s"
"3892140593","1019410537","148698207","82613959","82613959.wem","1","15,55","1,762","71","Custom Vorbis","32000 Hz","1","01-02s"
"3898494805","929737721","228242865","691097811","691097811.wem","1","18,04","1,886","77","Custom Vorbis","32000 Hz","1","01-02s"
"3899459450","84224305","933122973","268025381","268025381.wem","1","33,98","4,095","67","Custom Vorbis","32000 Hz","1","03-05s"
"3899815136","173804479","531281062","36771323","36771323.wem","1","31,98","4,135","63","Custom Vorbis","32000 Hz","1","03-05s"
"3908477461","357499262","920662145","46657280","46657280.wem","1","14,45","1,686","69","Custom Vorbis","32000 Hz","1","01-02s"
"3908918180","189592820","511851592","766154379","766154379.wem","1","20,4","1,729","96","Custom Vorbis","32000 Hz","1","01-02s"
"3913212314","117099946","65986410","908775499","908775499.wem","1","12,68","1,746","59","Custom Vorbis","32000 Hz","1","01-02s"
"3915152166","322562867","358834867","546071994","546071994.wem","1","33,13","3,878","69","Custom Vorbis","32000 Hz","1","03-05s"
"3916310647","919809908","16605200","206607860","206607860.wem","1","40,69","4,985","66","Custom Vorbis","32000 Hz","1","03-05s"
"3918231942","616200977","127612013","586977885","586977885.wem","1","36,17","4,309","68","Custom Vorbis","32000 Hz","1","03-05s"
"3925695767","372748910","404290145","1031659901","1031659901.wem","1","16,99","1,624","85","Custom Vorbis","32000 Hz","1","01-02s"
"3927113135","810432618","587179493","609279557","609279557.wem","1","53,05","6,328","68","Custom Vorbis","32000 Hz","1","05-10s"
"3929961970","308025054","213205006","27985417","27985417.wem","1","33,17","3,966","68","Custom Vorbis","32000 Hz","1","03-05s"
"3931238987","67786355","1022236815","240912965","240912965.wem","2","21,71","2,737","64","Custom Vorbis","32000 Hz","1","02-03s"
"3936178944","691107479","1024620183","181960664","181960664.wem","1","114","13,768","67","Custom Vorbis","32000 Hz","1","10-20s"
"3942473354","935375167","324817258","360887369","360887369.wem","1","11,03","0,937","95","Custom Vorbis","32000 Hz","1","00-01s"
"3952962426","1028709076","455996795","812339299","812339299.wem","1","19,46","2,695","58","Custom Vorbis","32000 Hz","1","02-03s"
"3953852459","880045577","19154704","265251714","265251714.wem","1","36,76","4,149","72","Custom Vorbis","32000 Hz","1","03-05s"
"3956623046","142288905","937387014","212177027","212177027.wem","1","36,52","3,137","95","Custom Vorbis","32000 Hz","1","03-05s"
"3959251069","127439557","716468314","672970291","672970291.wem","1","12,61","1,089","94","Custom Vorbis","32000 Hz","1","01-02s"
"3960852780","860477649","630975810","150800374","150800374.wem","1","27,07","2,992","73","Custom Vorbis","32000 Hz","1","02-03s"
"3962173152","141993388","219769053","282305378","282305378.wem","1","30,7","3,542","70","Custom Vorbis","32000 Hz","1","03-05s"
"3963117095","540272422","58534220","225139994","225139994.wem","1","22,47","2,885","63","Custom Vorbis","32000 Hz","1","02-03s"
"3967908326","372195114","690018032","257763145","257763145.wem","1","14,55","1,789","66","Custom Vorbis","32000 Hz","1","01-02s"
"3970474506","854999758","631835536","568173431","568173431.wem","1","11,18","1,421","63","Custom Vorbis","32000 Hz","1","01-02s"
"3975796586","511530878","549011666","975698895","975698895.wem","1","22,64","2,719","67","Custom Vorbis","32000 Hz","1","02-03s"
"3975845619","1012521954","19105489","1013619871","1013619871.wem","1","16,15","1,888","69","Custom Vorbis","32000 Hz","1","01-02s"
"3979850812","514782099","607180145","452907922","452907922.wem","1","22,19","3","60","Custom Vorbis","32000 Hz","1","03-05s"
"3993663415","156307247","27463364","288149885","288149885.wem","1","35,2","3,84","74","Custom Vorbis","32000 Hz","1","03-05s"
"3995398616","752129565","466078840","18903818","18903818.wem","1","13,04","1,525","69","Custom Vorbis","32000 Hz","1","01-02s"
"3996237741","54539135","319863373","511031568","511031568.wem","1","18,79","2,406","63","Custom Vorbis","32000 Hz","1","02-03s"
"4000692579","950474304","686853706","93325588","93325588.wem","1","29,31","4,095","58","Custom Vorbis","32000 Hz","1","03-05s"
"4003109492","122349507","747922111","622869614","622869614.wem","1","59,91","8","61","Custom Vorbis","32000 Hz","1","05-10s"
"4015361465","121198529","285184092","482232445","482232445.wem","1","110,58","13,526","66","Custom Vorbis","32000 Hz","1","10-20s"
"4023402410","698856192","550780876","1017305820","1017305820.wem","1","8,43","0,922","74","Custom Vorbis","32000 Hz","1","00-01s"
"4031323964","1034835650","548817883","903880128","903880128.wem","1","30,43","3,61","68","Custom Vorbis","32000 Hz","1","03-05s"
"4034131053","909621462","693061900","914637809","914637809.wem","1","33,6","3,759","73","Custom Vorbis","32000 Hz","1","03-05s"
"4034619510","924741778","438158632","829944393","829944393.wem","1","17,43","1,973","71","Custom Vorbis","32000 Hz","1","01-02s"
"4035670479","657586407","854030120","530397980","530397980.wem","1","31,67","3,808","67","Custom Vorbis","32000 Hz","1","03-05s"
"4036653965","373031419","328041633","871207888","871207888.wem","1","16,23","1,861","71","Custom Vorbis","32000 Hz","1","01-02s"
"4038765194","417132472","802506159","1052971964","1052971964.wem","1","21,97","2,633","68","Custom Vorbis","32000 Hz","1","02-03s"
"4039136822","417031377","841810925","50572807","50572807.wem","1","44,26","5,295","68","Custom Vorbis","32000 Hz","1","05-10s"
"4040727414","940612085","398328077","258432156","258432156.wem","1","45,03","6","61","Custom Vorbis","32000 Hz","1","05-10s"
"4049020764","677153161","746756164","635651413","635651413.wem","1","50,26","6,161","66","Custom Vorbis","32000 Hz","1","05-10s"
"4049253815","77189668","294086864","307942064","307942064.wem","1","38,14","4,475","69","Custom Vorbis","32000 Hz","1","03-05s"
"4050367605","461549682","646661523","493670512","493670512.wem","1","80,61","10","65","Custom Vorbis","32000 Hz","1","10-20s"
"4057173924","507712987","749194964","1004474760","1004474760.wem","1","43,67","6,214","57","Custom Vorbis","32000 Hz","1","05-10s"
"4064669406","439861703","847858363","677551103","677551103.wem","1","36,95","4,402","68","Custom Vorbis","32000 Hz","1","03-05s"
"4066104864","675710593","467790309","1069707836","1069707836.wem","1","50,05","5,815","70","Custom Vorbis","32000 Hz","1","05-10s"
"4072904601","695578070","194343234","296028953","296028953.wem","1","21,73","3","58","Custom Vorbis","32000 Hz","1","03-05s"
"4075664581","200313469","226939636","400137489","400137489.wem","1","6,89","0,788","70","Custom Vorbis","32000 Hz","1","00-01s"
"4079193070","51257507","749071007","575396518","575396518.wem","2","14,47","1,604","73","Custom Vorbis","32000 Hz","1","01-02s"
"4083146248","8403707","418517734","1030164003","1030164003.wem","1","42,97","4,889","71","Custom Vorbis","32000 Hz","1","03-05s"
"4085672706","838063337","175202371","567927241","567927241.wem","1","46,04","5,486","68","Custom Vorbis","32000 Hz","1","05-10s"
"4086403663","907947650","647210547","738409400","738409400.wem","1","22,64","2,838","65","Custom Vorbis","32000 Hz","1","02-03s"
"4087100871","673890723","596261299","75859786","75859786.wem","1","18,92","2,231","69","Custom Vorbis","32000 Hz","1","02-03s"
"4088963331","917400977","3911815","1024605331","1024605331.wem","1","86,26","11","64","Custom Vorbis","32000 Hz","1","10-20s"
"4089630560","621527043","931891325","776520249","776520249.wem","1","17,67","2,232","64","Custom Vorbis","32000 Hz","1","02-03s"
"4090597759","1057776980","702690522","181934843","181934843.wem","1","48,16","5,735","68","Custom Vorbis","32000 Hz","1","05-10s"
"4091220511","352045557","983828701","184262414","184262414.wem","1","44,12","5,115","70","Custom Vorbis","32000 Hz","1","05-10s"
"4092550239","298785601","527051793","779278000","779278000.wem","1","31,9","4,015","64","Custom Vorbis","32000 Hz","1","03-05s"
"4096176545","804329181","437292393","365060074","365060074.wem","1","31,01","3,446","73","Custom Vorbis","32000 Hz","1","03-05s"
"4098146400","85174057","370695314","394444490","394444490.wem","1","25,6","2,896","72","Custom Vorbis","32000 Hz","1","02-03s"
"4098696352","366120782","210303117","790152374","790152374.wem","1","17,9","2,169","67","Custom Vorbis","32000 Hz","1","02-03s"
"4098696355","305234010","181653012","67801274","67801274.wem","1","88,36","10,563","68","Custom Vorbis","32000 Hz","1","10-20s"
"4099172628","882675558","877269556","204876013","204876013.wem","1","29,6","3,465","69","Custom Vorbis","32000 Hz","1","03-05s"
"4099717292","232372942","219128123","199511651","199511651.wem","1","21,31","2,496","69","Custom Vorbis","32000 Hz","1","02-03s"
"4113554739","243781063","379770640","312358803","312358803.wem","1","38,09","4,426","70","Custom Vorbis","32000 Hz","1","03-05s"
"4113670582","1000241874","383581433","472341349","472341349.wem","1","82,48","8,939","75","Custom Vorbis","32000 Hz","1","05-10s"
"4118503156","105792638","626792830","474328726","474328726.wem","1","34,11","4,116","67","Custom Vorbis","32000 Hz","1","03-05s"
"4124481269","770738767","372020472","596877562","596877562.wem","1","14,36","1,616","72","Custom Vorbis","32000 Hz","1","01-02s"
"4126474980","816621541","631440037","1004466769","1004466769.wem","1","22,53","2,478","74","Custom Vorbis","32000 Hz","1","02-03s"
"4132081626","805882330","82706509","295484415","295484415.wem","1","45,51","5,448","68","Custom Vorbis","32000 Hz","1","05-10s"
"4136989120","58758370","858630126","289836723","289836723.wem","2","32,41","3,9","67","Custom Vorbis","32000 Hz","1","03-05s"
"4147364746","954737384","832803086","424842952","424842952.wem","1","86,22","10,918","64","Custom Vorbis","32000 Hz","1","10-20s"
"4152934995","288504288","302873959","175489343","175489343.wem","1","42,01","4,738","72","Custom Vorbis","32000 Hz","1","03-05s"
"4170034684","868473525","250996898","140753050","140753050.wem","1","19,91","2,213","73","Custom Vorbis","32000 Hz","1","02-03s"
"4171190778","808085775","157811843","451636995","451636995.wem","1","34,87","3,952","72","Custom Vorbis","32000 Hz","1","03-05s"
"4180734828","428172928","51216869","359297207","359297207.wem","1","37,49","3,934","77","Custom Vorbis","32000 Hz","1","03-05s"
"4182485301","486493815","542662749","92198627","92198627.wem","1","48,84","5,372","74","Custom Vorbis","32000 Hz","1","05-10s"
"4184360097","862407173","137005077","903710341","903710341.wem","1","8,36","1,001","67","Custom Vorbis","32000 Hz","1","01-02s"
"4185062212","259592355","317464616","486401047","486401047.wem","1","44,48","5,413","67","Custom Vorbis","32000 Hz","1","05-10s"
"4188982040","757895466","535882845","336643644","336643644.wem","1","32,68","3,538","75","Custom Vorbis","32000 Hz","1","03-05s"
"4195663230","1047410545","950532402","892193187","892193187.wem","1","28,19","2,901","79","Custom Vorbis","32000 Hz","1","02-03s"
"4197952617","209223848","312791072","715263746","715263746.wem","1","6,31","0,702","72","Custom Vorbis","32000 Hz","1","00-01s"
"4199303464","581690625","166973140","634150988","634150988.wem","1","37,55","4,394","69","Custom Vorbis","32000 Hz","1","03-05s"
"4203819135","692325295","30745212","27512562","27512562.wem","1","45,81","5,484","68","Custom Vorbis","32000 Hz","1","05-10s"
"4204525109","243830103","914595088","681167016","681167016.wem","1","95,66","12,229","64","Custom Vorbis","32000 Hz","1","10-20s"
"4215094191","676582836","65821097","637936669","637936669.wem","1","35,83","3,944","74","Custom Vorbis","32000 Hz","1","03-05s"
"4219419473","100341852","1002367186","777986001","777986001.wem","1","31,46","3,726","68","Custom Vorbis","32000 Hz","1","03-05s"
"4220090520","1032174473","686784668","43709616","43709616.wem","1","18,02","1,712","85","Custom Vorbis","32000 Hz","1","01-02s"
"4237386718","899436648","549533426","252257032","252257032.wem","1","37,93","4,416","70","Custom Vorbis","32000 Hz","1","03-05s"
"4241491319","855813577","435806486","742386258","742386258.wem","1","20,48","2,608","64","Custom Vorbis","32000 Hz","1","02-03s"
"4244135680","36112154","478875062","130398566","130398566.wem","2","100,8","11,612","71","Custom Vorbis","32000 Hz","1","10-20s"
"4251383320","596480535","898767914","159781536","159781536.wem","1","13,8","1,542","72","Custom Vorbis","32000 Hz","1","01-02s"
"4254817407","813007085","629324952","264429072","264429072.wem","1","40,68","4,796","69","Custom Vorbis","32000 Hz","1","03-05s"
"4255974394","232325316","978995997","491564024","491564024.wem","1","51,77","5,563","76","Custom Vorbis","32000 Hz","1","05-10s"
"4260516122","1048763116","703163007","683963940","683963940.wem","1","48,07","5,975","65","Custom Vorbis","32000 Hz","1","05-10s"
"4265195766","1023346379","195703788","430911117","430911117.wem","1","20,08","2,228","73","Custom Vorbis","32000 Hz","1","02-03s"
"4268665587","433083335","517308290","564389244","564389244.wem","1","41,51","5,034","67","Custom Vorbis","32000 Hz","1","05-10s"
"4277324593","523319882","731541432","246891663","246891663.wem","1","55,46","6,431","70","Custom Vorbis","32000 Hz","1","05-10s"
"4277573525","607477983","398210724","643050642","643050642.wem","1","58,32","7,339","64","Custom Vorbis","32000 Hz","1","05-10s"
"4277974997","268038337","723520379","1011213518","1011213518.wem","1","43,53","4,533","78","Custom Vorbis","32000 Hz","1","03-05s"
"4282983607","490717533","347645342","785330184","785330184.wem","1","17,4","1,79","79","Custom Vorbis","32000 Hz","1","01-02s"
