"Index","Batch","WEM","SourcePath","WAV","EventID","ActionID","SoundID","SourceID","StreamType","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket","Status"
"18","Batch_001","885929473.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\885929473.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0018_885929473.wav","3158277099","987672707","687869472","885929473","1","0,734","75","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"19","Batch_001","439964722.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\439964722.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0019_439964722.wav","1743323282","966995386","986718980","439964722","1","0,753","82","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"20","Batch_001","441093314.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\441093314.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0020_441093314.wav","3394342811","662060","1048289151","441093314","1","0,755","93","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"21","Batch_001","270299190.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\270299190.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0021_270299190.wav","2839621892","831971855","228178172","270299190","1","0,765","65","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"22","Batch_001","314504782.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\314504782.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0022_314504782.wav","2991160767","179125938","4765697","314504782","1","0,766","69","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"23","Batch_001","85694433.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\85694433.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0023_85694433.wav","3078223667","893787449","960300668","85694433","1","0,776","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"24","Batch_001","195325266.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\195325266.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0024_195325266.wav","1682644071","581081123","630516632","195325266","1","0,784","68","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"25","Batch_001","400137489.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\400137489.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0025_400137489.wav","4075664581","200313469","226939636","400137489","1","0,788","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"26","Batch_001","150380784.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\150380784.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0026_150380784.wav","2777911739","1050996736","55960903","150380784","1","0,794","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"27","Batch_001","273701221.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\273701221.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0027_273701221.wav","590353631","971135927","890447449","273701221","1","0,806","68","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"28","Batch_001","72740112.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\72740112.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0028_72740112.wav","1760100869","590152896","561852758","72740112","1","0,813","83","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"29","Batch_001","130214626.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\130214626.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0029_130214626.wav","2545964037","249723566","662727444","130214626","1","0,817","72","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"30","Batch_001","694355849.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\694355849.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0030_694355849.wav","1117508467","911620461","8894136","694355849","1","0,817","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"31","Batch_001","755475297.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\755475297.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0031_755475297.wav","3191307212","791774604","704516752","755475297","1","0,827","96","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"32","Batch_001","564551233.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\564551233.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0032_564551233.wav","2636156710","544445428","638224067","564551233","1","0,827","79","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"33","Batch_001","348578007.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\348578007.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0033_348578007.wav","372632509","470505336","704257682","348578007","1","0,827","90","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"34","Batch_001","597854950.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\597854950.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0034_597854950.wav","3241640069","320124046","32791407","597854950","1","0,832","86","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"35","Batch_001","111168223.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\111168223.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0035_111168223.wav","3569963574","1001120948","430729684","111168223","1","0,833","73","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"36","Batch_001","900193839.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\900193839.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0036_900193839.wav","3543190865","33263017","229232438","900193839","1","0,833","67","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"37","Batch_001","140429898.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\140429898.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0037_140429898.wav","898193892","522389761","320174968","140429898","2","0,834","72","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"38","Batch_001","833742253.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\833742253.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0038_833742253.wav","3713637175","702267632","404670054","833742253","2","0,834","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"39","Batch_001","334746582.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\334746582.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0039_334746582.wav","295816390","149540834","966148903","334746582","2","0,834","65","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"40","Batch_001","291902255.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\291902255.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0040_291902255.wav","3056621189","920046291","1017016097","291902255","1","0,847","68","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"41","Batch_001","824470248.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\824470248.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0041_824470248.wav","385739589","200481864","661397901","824470248","1","0,853","69","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"42","Batch_001","367107921.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\367107921.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0042_367107921.wav","2854087502","3867541","508888825","367107921","1","0,859","66","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"43","Batch_001","434389044.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\434389044.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0043_434389044.wav","2900094000","118212027","924258737","434389044","2","0,868","62","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"44","Batch_001","38727352.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\38727352.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0044_38727352.wav","3224862482","222037952","221598300","38727352","1","0,879","95","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"45","Batch_001","541461070.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\541461070.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0045_541461070.wav","1574635234","401446043","486557715","541461070","1","0,883","74","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"46","Batch_001","596333364.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\596333364.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0046_596333364.wav","996111595","833855978","212615185","596333364","1","0,884","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"47","Batch_001","560912128.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\560912128.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0047_560912128.wav","451855521","713365609","133451766","560912128","1","0,896","73","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"48","Batch_001","731848657.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\731848657.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0048_731848657.wav","1337998135","1042833519","826777738","731848657","2","0,9","73","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"49","Batch_001","897844617.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\897844617.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0049_897844617.wav","3543770398","1009862860","334158153","897844617","1","0,901","76","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"50","Batch_001","1004298845.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1004298845.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0050_1004298845.wav","3293282188","225953132","765137024","1004298845","2","0,901","61","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"51","Batch_001","639975831.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\639975831.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0051_639975831.wav","488069790","840304788","146623261","639975831","1","0,904","66","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"52","Batch_001","627935293.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\627935293.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0052_627935293.wav","2214432560","724850733","1014926060","627935293","1","0,905","87","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"53","Batch_001","471866784.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\471866784.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0053_471866784.wav","3392410201","175951935","478932114","471866784","1","0,919","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"54","Batch_001","55510424.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\55510424.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0054_55510424.wav","3359083402","323409150","896352145","55510424","1","0,919","92","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"55","Batch_001","919374362.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\919374362.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0055_919374362.wav","2236051832","1006651323","549028734","919374362","1","0,92","82","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"56","Batch_001","28391928.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\28391928.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0056_28391928.wav","355854794","43874702","777852873","28391928","1","0,92","95","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"57","Batch_001","938191861.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\938191861.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0057_938191861.wav","2286384689","765823039","529062363","938191861","1","0,922","91","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"58","Batch_001","804342991.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\804342991.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0058_804342991.wav","3456426596","809036313","621934074","804342991","1","0,922","70","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"59","Batch_001","1017305820.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1017305820.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0059_1017305820.wav","4023402410","698856192","550780876","1017305820","1","0,922","74","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"60","Batch_001","927048682.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\927048682.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0060_927048682.wav","3765261802","71364058","321032045","927048682","1","0,925","66","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"61","Batch_001","503584387.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\503584387.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0061_503584387.wav","2231210147","1041478184","888097612","503584387","1","0,927","79","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"62","Batch_001","829903043.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\829903043.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0062_829903043.wav","1042666289","363998529","759985361","829903043","1","0,929","69","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"63","Batch_001","921173421.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\921173421.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0063_921173421.wav","3581257700","783783444","505152437","921173421","1","0,931","71","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"64","Batch_001","823705667.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\823705667.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0064_823705667.wav","422724153","677404689","438634294","823705667","2","0,934","74","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"65","Batch_001","959203466.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\959203466.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0065_959203466.wav","2252829419","537744300","17627223","959203466","1","0,937","85","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"66","Batch_001","360887369.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\360887369.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0066_360887369.wav","3942473354","935375167","324817258","360887369","1","0,937","95","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"67","Batch_001","778813174.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\778813174.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0067_778813174.wav","2065687702","1052523197","431685059","778813174","1","0,937","69","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"68","Batch_001","1063061087.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1063061087.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0068_1063061087.wav","3424746738","449994384","917725707","1063061087","1","0,946","82","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"69","Batch_001","1006709767.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1006709767.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0069_1006709767.wav","225660079","34411174","996156026","1006709767","1","0,959","68","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"70","Batch_001","16292482.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\16292482.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0070_16292482.wav","781885249","714337614","15654722","16292482","1","0,962","66","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"71","Batch_001","1046566922.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1046566922.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0071_1046566922.wav","3427898081","917836929","646389710","1046566922","1","0,964","79","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"72","Batch_001","315933206.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\315933206.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0072_315933206.wav","3523526370","411611558","916679059","315933206","1","0,966","82","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"73","Batch_001","145630016.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\145630016.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0073_145630016.wav","14107373","162280588","877794139","145630016","1","0,967","68","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"74","Batch_001","159921588.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\159921588.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0074_159921588.wav","38922982","120298763","755606733","159921588","2","0,968","95","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"75","Batch_001","374410794.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\374410794.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0075_374410794.wav","1846577054","286811319","329135068","374410794","1","0,969","88","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"76","Batch_001","831440145.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\831440145.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0076_831440145.wav","2047205724","747358193","589686071","831440145","1","0,975","60","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"77","Batch_001","1018531196.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1018531196.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0077_1018531196.wav","548935516","383288426","547014407","1018531196","1","0,976","71","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"78","Batch_001","530969235.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\530969235.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0078_530969235.wav","1375747910","642765473","260348761","530969235","1","0,977","89","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"79","Batch_001","627610828.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\627610828.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0079_627610828.wav","1572331927","801140388","828913332","627610828","1","0,981","69","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"80","Batch_001","432000320.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\432000320.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0080_432000320.wav","3875362910","810660074","274034040","432000320","1","0,983","88","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"81","Batch_001","861286715.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\861286715.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0081_861286715.wav","1354894830","535209366","83948682","861286715","1","0,985","90","Custom Vorbis","32000 Hz","1","00-01s","CONVERTED"
"82","Batch_001","816378630.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\816378630.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0082_816378630.wav","1992660143","513295419","52310359","816378630","1","1,001","73","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"83","Batch_001","903710341.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\903710341.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0083_903710341.wav","4184360097","862407173","137005077","903710341","1","1,001","67","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"84","Batch_001","298554319.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\298554319.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0084_298554319.wav","1863354737","444368724","705239761","298554319","1","1,007","94","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"85","Batch_001","854499199.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\854499199.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0085_854499199.wav","1405227687","445898433","107351660","854499199","1","1,007","88","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"86","Batch_001","916026085.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\916026085.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0086_916026085.wav","3232962523","58167495","771212542","916026085","1","1,014","72","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"87","Batch_001","442044236.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\442044236.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0087_442044236.wav","1365390753","446606886","257354705","442044236","1","1,015","64","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"88","Batch_001","697282788.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\697282788.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0088_697282788.wav","869614451","1022207924","355277542","697282788","2","1,02","65","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"89","Batch_001","616565789.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\616565789.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0089_616565789.wav","524659688","389434333","578589341","616565789","2","1,024","62","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"90","Batch_001","1037817702.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1037817702.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0090_1037817702.wav","3157752038","683406032","224444927","1037817702","1","1,027","84","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"91","Batch_001","431430945.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\431430945.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0091_431430945.wav","2097721411","556056099","622845292","431430945","1","1,035","74","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"92","Batch_001","409047569.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\409047569.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0092_409047569.wav","1358970323","489121831","989741814","409047569","1","1,039","81","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"93","Batch_001","920301962.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\920301962.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0093_920301962.wav","3174529625","489984894","223366276","920301962","1","1,054","106","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"94","Batch_001","504253636.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\504253636.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0094_504253636.wav","1611567706","73901326","33190956","504253636","1","1,057","67","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"95","Batch_001","165923554.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\165923554.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0095_165923554.wav","3361011483","10653340","997840992","165923554","1","1,058","68","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"96","Batch_001","292303274.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\292303274.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0096_292303274.wav","1867356626","47409775","111956764","292303274","1","1,058","67","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"97","Batch_001","929989629.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\929989629.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0097_929989629.wav","2649265093","167917597","871319121","929989629","1","1,061","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"98","Batch_001","272200703.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\272200703.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0098_272200703.wav","41160056","271803665","291864555","272200703","2","1,068","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"99","Batch_001","415978962.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\415978962.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0099_415978962.wav","3461453255","34794032","611472339","415978962","1","1,07","83","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"100","Batch_001","718012839.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\718012839.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_001\0100_718012839.wav","34241672","227812407","375562660","718012839","2","1,075","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
