"Index","Type","ObjectID","SourceID","UFileID","ParentIndex","ParentType","WEMFound","WEMFile","WEMSize"
"6739","AkBankSourceData","","342371862","342371862","6738","SoundInitialValues","True","342371862.wem","18183"
"6740","AkMediaInformation","","342371862","342371862","6739","AkBankSourceData","True","342371862.wem","18183"
"6752","CAkSound","","327225481","327225481","109","HircChunk","True","327225481.wem","54235"
"6753","SoundInitialValues","","327225481","327225481","6752","CAkSound","True","327225481.wem","54235"
"6754","AkBankSourceData","","327225481","327225481","6753","SoundInitialValues","True","327225481.wem","54235"
"6755","AkMediaInformation","","327225481","327225481","6754","AkBankSourceData","True","327225481.wem","54235"
"6767","CAkSound","","359231875","359231875","109","HircChunk","True","359231875.wem","17715"
"6768","SoundInitialValues","","359231875","359231875","6767","CAkSound","True","359231875.wem","17715"
"6769","AkBankSourceData","","359231875","359231875","6768","SoundInitialValues","True","359231875.wem","17715"
"6770","AkMediaInformation","","359231875","359231875","6769","AkBankSourceData","True","359231875.wem","17715"
"6782","CAkSound","","430086978","430086978","109","HircChunk","True","430086978.wem","16021"
"6783","SoundInitialValues","","430086978","430086978","6782","CAkSound","True","430086978.wem","16021"
"6784","AkBankSourceData","","430086978","430086978","6783","SoundInitialValues","True","430086978.wem","16021"
"6785","AkMediaInformation","","430086978","430086978","6784","AkBankSourceData","True","430086978.wem","16021"
"6797","CAkSound","","566110703","566110703","109","HircChunk","True","566110703.wem","13353"
"6798","SoundInitialValues","","566110703","566110703","6797","CAkSound","True","566110703.wem","13353"
"6799","AkBankSourceData","","566110703","566110703","6798","SoundInitialValues","True","566110703.wem","13353"
"6800","AkMediaInformation","","566110703","566110703","6799","AkBankSourceData","True","566110703.wem","13353"
"6812","CAkSound","","474078733","474078733","109","HircChunk","True","474078733.wem","27713"
"6813","SoundInitialValues","","474078733","474078733","6812","CAkSound","True","474078733.wem","27713"
"6814","AkBankSourceData","","474078733","474078733","6813","SoundInitialValues","True","474078733.wem","27713"
"6815","AkMediaInformation","","474078733","474078733","6814","AkBankSourceData","True","474078733.wem","27713"
"6827","CAkSound","","376568401","376568401","109","HircChunk","True","376568401.wem","19668"
"6828","SoundInitialValues","","376568401","376568401","6827","CAkSound","True","376568401.wem","19668"
"6829","AkBankSourceData","","376568401","376568401","6828","SoundInitialValues","True","376568401.wem","19668"
"6830","AkMediaInformation","","376568401","376568401","6829","AkBankSourceData","True","376568401.wem","19668"
"6842","CAkSound","","503484683","503484683","109","HircChunk","True","503484683.wem","41852"
"6843","SoundInitialValues","","503484683","503484683","6842","CAkSound","True","503484683.wem","41852"
"6844","AkBankSourceData","","503484683","503484683","6843","SoundInitialValues","True","503484683.wem","41852"
"6845","AkMediaInformation","","503484683","503484683","6844","AkBankSourceData","True","503484683.wem","41852"
"6857","CAkSound","","892162788","892162788","109","HircChunk","True","892162788.wem","75172"
"6858","SoundInitialValues","","892162788","892162788","6857","CAkSound","True","892162788.wem","75172"
"6859","AkBankSourceData","","892162788","892162788","6858","SoundInitialValues","True","892162788.wem","75172"
"6860","AkMediaInformation","","892162788","892162788","6859","AkBankSourceData","True","892162788.wem","75172"
"6872","CAkSound","","662180586","662180586","109","HircChunk","True","662180586.wem","52965"
"6873","SoundInitialValues","","662180586","662180586","6872","CAkSound","True","662180586.wem","52965"
"6874","AkBankSourceData","","662180586","662180586","6873","SoundInitialValues","True","662180586.wem","52965"
"6875","AkMediaInformation","","662180586","662180586","6874","AkBankSourceData","True","662180586.wem","52965"
"6887","CAkSound","","15140111","15140111","109","HircChunk","True","15140111.wem","9769"
"6888","SoundInitialValues","","15140111","15140111","6887","CAkSound","True","15140111.wem","9769"
"6889","AkBankSourceData","","15140111","15140111","6888","SoundInitialValues","True","15140111.wem","9769"
"6890","AkMediaInformation","","15140111","15140111","6889","AkBankSourceData","True","15140111.wem","9769"
"6902","CAkSound","","359297207","359297207","109","HircChunk","True","359297207.wem","38391"
"6903","SoundInitialValues","","359297207","359297207","6902","CAkSound","True","359297207.wem","38391"
"6904","AkBankSourceData","","359297207","359297207","6903","SoundInitialValues","True","359297207.wem","38391"
"6905","AkMediaInformation","","359297207","359297207","6904","AkBankSourceData","True","359297207.wem","38391"
"6917","CAkSound","","264889363","264889363","109","HircChunk","True","264889363.wem","12100"
"6918","SoundInitialValues","","264889363","264889363","6917","CAkSound","True","264889363.wem","12100"
"6919","AkBankSourceData","","264889363","264889363","6918","SoundInitialValues","True","264889363.wem","12100"
"6920","AkMediaInformation","","264889363","264889363","6919","AkBankSourceData","True","264889363.wem","12100"
"6932","CAkSound","","150380784","150380784","109","HircChunk","True","150380784.wem","7104"
"6933","SoundInitialValues","","150380784","150380784","6932","CAkSound","True","150380784.wem","7104"
"6934","AkBankSourceData","","150380784","150380784","6933","SoundInitialValues","True","150380784.wem","7104"
"6935","AkMediaInformation","","150380784","150380784","6934","AkBankSourceData","True","150380784.wem","7104"
"6947","CAkSound","","483044510","483044510","109","HircChunk","True","483044510.wem","30790"
"6948","SoundInitialValues","","483044510","483044510","6947","CAkSound","True","483044510.wem","30790"
"6949","AkBankSourceData","","483044510","483044510","6948","SoundInitialValues","True","483044510.wem","30790"
"6950","AkMediaInformation","","483044510","483044510","6949","AkBankSourceData","True","483044510.wem","30790"
"6962","CAkSound","","637936669","637936669","109","HircChunk","True","637936669.wem","36694"
"6963","SoundInitialValues","","637936669","637936669","6962","CAkSound","True","637936669.wem","36694"
"6964","AkBankSourceData","","637936669","637936669","6963","SoundInitialValues","True","637936669.wem","36694"
"6965","AkMediaInformation","","637936669","637936669","6964","AkBankSourceData","True","637936669.wem","36694"
"6977","CAkSound","","537768246","537768246","109","HircChunk","True","537768246.wem","12967"
"6978","SoundInitialValues","","537768246","537768246","6977","CAkSound","True","537768246.wem","12967"
"6979","AkBankSourceData","","537768246","537768246","6978","SoundInitialValues","True","537768246.wem","12967"
"6980","AkMediaInformation","","537768246","537768246","6979","AkBankSourceData","True","537768246.wem","12967"
"6992","CAkSound","","146493191","146493191","109","HircChunk","True","146493191.wem","14908"
"6993","SoundInitialValues","","146493191","146493191","6992","CAkSound","True","146493191.wem","14908"
"6994","AkBankSourceData","","146493191","146493191","6993","SoundInitialValues","True","146493191.wem","14908"
"6995","AkMediaInformation","","146493191","146493191","6994","AkBankSourceData","True","146493191.wem","14908"
"7007","CAkSound","","6141113","6141113","109","HircChunk","True","6141113.wem","71985"
"7008","SoundInitialValues","","6141113","6141113","7007","CAkSound","True","6141113.wem","71985"
"7009","AkBankSourceData","","6141113","6141113","7008","SoundInitialValues","True","6141113.wem","71985"
"7010","AkMediaInformation","","6141113","6141113","7009","AkBankSourceData","True","6141113.wem","71985"
"7022","CAkSound","","258541100","258541100","109","HircChunk","True","258541100.wem","50056"
"7023","SoundInitialValues","","258541100","258541100","7022","CAkSound","True","258541100.wem","50056"
"7024","AkBankSourceData","","258541100","258541100","7023","SoundInitialValues","True","258541100.wem","50056"
"7025","AkMediaInformation","","258541100","258541100","7024","AkBankSourceData","True","258541100.wem","50056"
"7037","CAkSound","","201897175","201897175","109","HircChunk","True","201897175.wem","19390"
"7038","SoundInitialValues","","201897175","201897175","7037","CAkSound","True","201897175.wem","19390"
"7039","AkBankSourceData","","201897175","201897175","7038","SoundInitialValues","True","201897175.wem","19390"
"7040","AkMediaInformation","","201897175","201897175","7039","AkBankSourceData","True","201897175.wem","19390"
"7052","CAkSound","","739612169","739612169","109","HircChunk","True","739612169.wem","39041"
"7053","SoundInitialValues","","739612169","739612169","7052","CAkSound","True","739612169.wem","39041"
"7054","AkBankSourceData","","739612169","739612169","7053","SoundInitialValues","True","739612169.wem","39041"
"7055","AkMediaInformation","","739612169","739612169","7054","AkBankSourceData","True","739612169.wem","39041"
"7067","CAkSound","","952069668","952069668","109","HircChunk","True","952069668.wem","20883"
"7068","SoundInitialValues","","952069668","952069668","7067","CAkSound","True","952069668.wem","20883"
"7069","AkBankSourceData","","952069668","952069668","7068","SoundInitialValues","True","952069668.wem","20883"
"7070","AkMediaInformation","","952069668","952069668","7069","AkBankSourceData","True","952069668.wem","20883"
"7082","CAkSound","","753289531","753289531","109","HircChunk","True","753289531.wem","28667"
"7083","SoundInitialValues","","753289531","753289531","7082","CAkSound","True","753289531.wem","28667"
"7084","AkBankSourceData","","753289531","753289531","7083","SoundInitialValues","True","753289531.wem","28667"
"7085","AkMediaInformation","","753289531","753289531","7084","AkBankSourceData","True","753289531.wem","28667"
"7097","CAkSound","","780242106","780242106","109","HircChunk","True","780242106.wem","68593"
"7098","SoundInitialValues","","780242106","780242106","7097","CAkSound","True","780242106.wem","68593"
"7099","AkBankSourceData","","780242106","780242106","7098","SoundInitialValues","True","780242106.wem","68593"
"7100","AkMediaInformation","","780242106","780242106","7099","AkBankSourceData","True","780242106.wem","68593"
"7112","CAkSound","","292303274","292303274","109","HircChunk","True","292303274.wem","9004"
"7113","SoundInitialValues","","292303274","292303274","7112","CAkSound","True","292303274.wem","9004"
"7114","AkBankSourceData","","292303274","292303274","7113","SoundInitialValues","True","292303274.wem","9004"
"7115","AkMediaInformation","","292303274","292303274","7114","AkBankSourceData","True","292303274.wem","9004"
"7127","CAkSound","","1010472104","1010472104","109","HircChunk","True","1010472104.wem","32518"
"7128","SoundInitialValues","","1010472104","1010472104","7127","CAkSound","True","1010472104.wem","32518"
"7129","AkBankSourceData","","1010472104","1010472104","7128","SoundInitialValues","True","1010472104.wem","32518"
"7130","AkMediaInformation","","1010472104","1010472104","7129","AkBankSourceData","True","1010472104.wem","32518"
"7142","CAkSound","","16526771","16526771","109","HircChunk","True","16526771.wem","40766"
"7143","SoundInitialValues","","16526771","16526771","7142","CAkSound","True","16526771.wem","40766"
"7144","AkBankSourceData","","16526771","16526771","7143","SoundInitialValues","True","16526771.wem","40766"
"7145","AkMediaInformation","","16526771","16526771","7144","AkBankSourceData","True","16526771.wem","40766"
"7157","CAkSound","","556011718","556011718","109","HircChunk","True","556011718.wem","39908"
"7158","SoundInitialValues","","556011718","556011718","7157","CAkSound","True","556011718.wem","39908"
"7159","AkBankSourceData","","556011718","556011718","7158","SoundInitialValues","True","556011718.wem","39908"
"7160","AkMediaInformation","","556011718","556011718","7159","AkBankSourceData","True","556011718.wem","39908"
"7172","CAkSound","","1067575506","1067575506","109","HircChunk","True","1067575506.wem","60557"
"7173","SoundInitialValues","","1067575506","1067575506","7172","CAkSound","True","1067575506.wem","60557"
"7174","AkBankSourceData","","1067575506","1067575506","7173","SoundInitialValues","True","1067575506.wem","60557"
