"FromIndex","FromType","FromID","FieldName","FieldType","ToID"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","14441920"
"109","HircChunk","","uFileID","tid","14441920"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","813163035"
"109","HircChunk","","uFileID","tid","813163035"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","169992522"
"109","HircChunk","","uFileID","tid","169992522"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","374069543"
"109","HircChunk","","uFileID","tid","374069543"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","262509221"
"109","HircChunk","","uFileID","tid","262509221"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","338048439"
"109","HircChunk","","uFileID","tid","338048439"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","916594557"
"109","HircChunk","","uFileID","tid","916594557"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","739343470"
"109","HircChunk","","uFileID","tid","739343470"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","780869917"
"109","HircChunk","","uFileID","tid","780869917"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","111213177"
"109","HircChunk","","uFileID","tid","111213177"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","233546027"
"109","HircChunk","","uFileID","tid","233546027"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","835897267"
"109","HircChunk","","uFileID","tid","835897267"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","15806715"
"109","HircChunk","","uFileID","tid","15806715"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","583111496"
"109","HircChunk","","uFileID","tid","583111496"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","833910343"
"109","HircChunk","","uFileID","tid","833910343"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","1009114422"
"109","HircChunk","","uFileID","tid","1009114422"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","824470248"
"109","HircChunk","","uFileID","tid","824470248"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","21967293"
"109","HircChunk","","uFileID","tid","21967293"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","86065016"
"109","HircChunk","","uFileID","tid","86065016"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","882396025"
"109","HircChunk","","uFileID","tid","882396025"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","1007923018"
"109","HircChunk","","uFileID","tid","1007923018"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","478782204"
"109","HircChunk","","uFileID","tid","478782204"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","625985248"
"109","HircChunk","","uFileID","tid","625985248"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","222555717"
"109","HircChunk","","uFileID","tid","222555717"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","202756120"
"109","HircChunk","","uFileID","tid","202756120"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","868639152"
"109","HircChunk","","uFileID","tid","868639152"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","1019241950"
"109","HircChunk","","uFileID","tid","1019241950"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","208695542"
"109","HircChunk","","uFileID","tid","208695542"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","252305306"
"109","HircChunk","","uFileID","tid","252305306"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","876561326"
"109","HircChunk","","uFileID","tid","876561326"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","300764624"
"109","HircChunk","","uFileID","tid","300764624"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","613385637"
"109","HircChunk","","uFileID","tid","613385637"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","867596762"
"109","HircChunk","","uFileID","tid","867596762"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","375133198"
"109","HircChunk","","uFileID","tid","375133198"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","757009109"
"109","HircChunk","","uFileID","tid","757009109"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","27039803"
"109","HircChunk","","uFileID","tid","27039803"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","387708242"
"109","HircChunk","","uFileID","tid","387708242"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","423576560"
"109","HircChunk","","uFileID","tid","423576560"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","sourceID","tid","1042630073"
"109","HircChunk","","uFileID","tid","1042630073"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","689795723"
"109","HircChunk","","OverrideBusId","tid","1158987668"
"109","HircChunk","","DirectParentID","tid","0"
"109","HircChunk","","uAttenuationID","tid","110480038"
"109","HircChunk","","ulChildID","tid","6644698"
"109","HircChunk","","ulChildID","tid","41998588"
"109","HircChunk","","ulChildID","tid","78479861"
"109","HircChunk","","ulChildID","tid","103576971"
"109","HircChunk","","ulChildID","tid","114240140"
"109","HircChunk","","ulChildID","tid","121090276"
"109","HircChunk","","ulChildID","tid","125136992"
"109","HircChunk","","ulChildID","tid","131761106"
"109","HircChunk","","ulChildID","tid","137229156"
"109","HircChunk","","ulChildID","tid","146623261"
"109","HircChunk","","ulChildID","tid","147162150"
"109","HircChunk","","ulChildID","tid","166230512"
"109","HircChunk","","ulChildID","tid","173918181"
"109","HircChunk","","ulChildID","tid","174883767"
"109","HircChunk","","ulChildID","tid","175202371"
"109","HircChunk","","ulChildID","tid","185078017"
"109","HircChunk","","ulChildID","tid","204055352"
"109","HircChunk","","ulChildID","tid","218754862"
"109","HircChunk","","ulChildID","tid","222183788"
"109","HircChunk","","ulChildID","tid","226939636"
"109","HircChunk","","ulChildID","tid","251052523"
"109","HircChunk","","ulChildID","tid","265300516"
"109","HircChunk","","ulChildID","tid","288908823"
"109","HircChunk","","ulChildID","tid","294086864"
"109","HircChunk","","ulChildID","tid","301081133"
"109","HircChunk","","ulChildID","tid","308534648"
"109","HircChunk","","ulChildID","tid","308627977"
"109","HircChunk","","ulChildID","tid","317464616"
"109","HircChunk","","ulChildID","tid","326090636"
"109","HircChunk","","ulChildID","tid","359274625"
"109","HircChunk","","ulChildID","tid","361289234"
"109","HircChunk","","ulChildID","tid","366670215"
"109","HircChunk","","ulChildID","tid","368060615"
"109","HircChunk","","ulChildID","tid","409221098"
"109","HircChunk","","ulChildID","tid","444779312"
"109","HircChunk","","ulChildID","tid","455134188"
"109","HircChunk","","ulChildID","tid","456172947"
"109","HircChunk","","ulChildID","tid","476802863"
"109","HircChunk","","ulChildID","tid","479798742"
"109","HircChunk","","ulChildID","tid","481013096"
"109","HircChunk","","ulChildID","tid","483904343"
"109","HircChunk","","ulChildID","tid","484374052"
"109","HircChunk","","ulChildID","tid","484642107"
"109","HircChunk","","ulChildID","tid","500794153"
"109","HircChunk","","ulChildID","tid","503277845"
"109","HircChunk","","ulChildID","tid","504326628"
"109","HircChunk","","ulChildID","tid","519535934"
"109","HircChunk","","ulChildID","tid","523817968"
"109","HircChunk","","ulChildID","tid","548709061"
"109","HircChunk","","ulChildID","tid","567810603"
"109","HircChunk","","ulChildID","tid","600570182"
"109","HircChunk","","ulChildID","tid","618976622"
"109","HircChunk","","ulChildID","tid","640495257"
"109","HircChunk","","ulChildID","tid","661397901"
"109","HircChunk","","ulChildID","tid","670825254"
"109","HircChunk","","ulChildID","tid","706356691"
"109","HircChunk","","ulChildID","tid","715412627"
"109","HircChunk","","ulChildID","tid","724521334"
"109","HircChunk","","ulChildID","tid","750376927"
"109","HircChunk","","ulChildID","tid","784775452"
"109","HircChunk","","ulChildID","tid","794660535"
"109","HircChunk","","ulChildID","tid","799155005"
"109","HircChunk","","ulChildID","tid","816859556"
"109","HircChunk","","ulChildID","tid","826360276"
"109","HircChunk","","ulChildID","tid","845948462"
"109","HircChunk","","ulChildID","tid","866056494"
"109","HircChunk","","ulChildID","tid","872518086"
"109","HircChunk","","ulChildID","tid","922199512"
"109","HircChunk","","ulChildID","tid","925360585"
"109","HircChunk","","ulChildID","tid","980836785"
"109","HircChunk","","ulChildID","tid","989650904"
"109","HircChunk","","ulChildID","tid","996552317"
"109","HircChunk","","ulChildID","tid","997226037"
"109","HircChunk","","ulChildID","tid","1004268650"
"109","HircChunk","","ulChildID","tid","1040766705"
"109","HircChunk","","ulChildID","tid","1070363325"
"109","HircChunk","","sourceID","tid","206607860"
"109","HircChunk","","uFileID","tid","206607860"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","122220929"
"109","HircChunk","","uFileID","tid","122220929"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","225139994"
"109","HircChunk","","uFileID","tid","225139994"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","920068327"
"109","HircChunk","","uFileID","tid","920068327"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","145992104"
"109","HircChunk","","uFileID","tid","145992104"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","774219807"
"109","HircChunk","","uFileID","tid","774219807"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","590295318"
"109","HircChunk","","uFileID","tid","590295318"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","1022616284"
"109","HircChunk","","uFileID","tid","1022616284"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","24774449"
"109","HircChunk","","uFileID","tid","24774449"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","731303406"
"109","HircChunk","","uFileID","tid","731303406"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","500049807"
"109","HircChunk","","uFileID","tid","500049807"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","272772371"
"109","HircChunk","","uFileID","tid","272772371"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","920129876"
"109","HircChunk","","uFileID","tid","920129876"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","809202668"
"109","HircChunk","","uFileID","tid","809202668"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","698957989"
"109","HircChunk","","uFileID","tid","698957989"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","621923253"
"109","HircChunk","","uFileID","tid","621923253"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","238102054"
"109","HircChunk","","uFileID","tid","238102054"
"109","HircChunk","","OverrideBusId","tid","0"
"109","HircChunk","","DirectParentID","tid","726271978"
"109","HircChunk","","sourceID","tid","705917216"
"109","HircChunk","","uFileID","tid","705917216"
"109","HircChunk","","OverrideBusId","tid","0"
